DB00906,60648,CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C,60648,CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C
DB00907,446220,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC,446220,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC
DB00908,441074,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,441074,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O
DB00909,5734,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,5734,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N
DB00910,5281104,CC(C=CC(C)C(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3)O)O)C,5281104,CC(C=CC(C)C(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3)O)O)C
DB00911,5479,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,5479,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C
DB00912,65981,CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,65981,CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O
DB00913,8944,CCOC(=O)C1(CCN(CC1)CCC2=CC=C(C=C2)N)C3=CC=CC=C3,8944,CCOC(=O)C1(CCN(CC1)CCC2=CC=C(C=C2)N)C3=CC=CC=C3
DB00914,8249,C1=CC=C(C=C1)CCN=C(N)N=C(N)N,8249,C1=CC=C(C=C1)CCN=C(N)N=C(N)N
DB00915,2130,C1C2CC3CC1CC(C2)(C3)N,2130,C1C2CC3CC1CC(C2)(C3)N
DB00916,4173,CC1=NC=C(N1CCO)[N+](=O)[O-],4173,CC1=NC=C(N1CCO)[N+](=O)[O-]
DB00917,5280360,CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O,5280360,CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O
DB00918,123606,CN(C)CCC1=CNC2=C1C=C(C=C2)CS(=O)(=O)N3CCCC3,123606,CN(C)CCC1=CNC2=C1C=C(C=C2)CS(=O)(=O)N3CCCC3
DB00919,15541,CC1CC(=O)C2(C(O1)OC3C(C(C(C(C3O2)NC)O)NC)O)O,15541,CC1CC(=O)C2(C(O1)OC3C(C(C(C(C3O2)NC)O)NC)O)O
DB00920,3827,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,3827,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1
DB00921,644073,CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O,644073,CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O
DB00922,3033825,CC1CC(=O)NN=C1C2=CC=C(C=C2)NN=C(C#N)C#N,3033825,CC1CC(=O)NN=C1C2=CC=C(C=C2)NN=C(C#N)C#N
DB00923,43507,C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3CN)C(=O)O)CSC4=NN=NN4CC(=O)O,43507,C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3CN)C(=O)O)CSC4=NN=NN4CC(=O)O
DB00924,2895,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,2895,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31
DB00925,4768,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2,4768,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2
DB00926,5282375,CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C(=C(C=C1C)OC)C)C,3312,CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C(=C(C=C1C)OC)C)C
DB00927,5702160,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N,3325,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N
DB00928,9444,C1=NC(=NC(=O)N1C2C(C(C(O2)CO)O)O)N,9444,C1=NC(=NC(=O)N1C2C(C(C(O2)CO)O)O)N
DB00929,5282381,CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O,5282381,CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O
DB00931,54675785,CN(C)C1C2C(C3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O,54675785,CN(C)C1C2C(C3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O
DB00932,54682461,CCCC1(CC(=C(C(=O)O1)C(CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4,54682461,CCCC1(CC(=C(C(=O)O1)C(CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4
DB00933,4078,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C,4078,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C
DB00934,4011,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,4011,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24
DB00935,4636,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C,4636,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C
DB00936,338,C1=CC=C(C(=C1)C(=O)O)O,338,C1=CC=C(C(=C1)C(=O)O)O
DB00937,7029,CCN(CC)C(C)C(=O)C1=CC=CC=C1,7029,CCN(CC)C(C)C(=O)C1=CC=CC=C1
DB00938,5152,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,5152,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O
DB00939,4037,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl,4037,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl
DB00940,4097,CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13,4097,CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13
DB00941,3601,C[N+](C)(CCCCCC[N+](C)(C)C1C2=CC=CC=C2C3=CC=CC=C13)C4C5=CC=CC=C5C6=CC=CC=C46,3601,C[N+](C)(CCCCCC[N+](C)(C)C1C2=CC=CC=C2C3=CC=CC=C13)C4C5=CC=CC=C5C6=CC=CC=C46
DB00942,2911,C1CCN(CC1)CCC(C2CCCC2)(C3=CC=CC=C3)O,2911,C1CCN(CC1)CCC(C2CCCC2)(C3=CC=CC=C3)O
DB00943,24066,C1CC(OC1CO)N2C=CC(=NC2=O)N,24066,C1CC(OC1CO)N2C=CC(=NC2=O)N
DB00944,5966,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C,5966,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C
DB00945,2244,CC(=O)OC1=CC=CC=C1C(=O)O,2244,CC(=O)OC1=CC=CC=C1C(=O)O
DB00946,54680692,CCC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,54680692,CCC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O
DB00947,104741,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,17756771,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
DB00948,656511,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCN(C4=O)S(=O)(=O)C)C(=O)O)C,656511,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCN(C4=O)S(=O)(=O)C)C(=O)O)C
DB00949,3331,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N,3331,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N
DB00950,3348,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,3348,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O
DB00951,3767,C1=CN=CC=C1C(=O)NN,3767,C1=CN=CC=C1C(=O)NN
DB00952,4440,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C,4440,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C
DB00953,5078,CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3,5078,CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3
DB00954,6473883,CCC1C(C2C(C(C(CC(C(C(C(C(C(=O)O1)C)OC3CC(C(C(O3)C)O)(C)OC)C)OC4C(C(CC(O4)C)N(C)C)O)(C)O)C)NC(O2)COCCOC)C)(C)O,6473883,CCC1C(C2C(C(C(CC(C(C(C(C(C(=O)O1)C)OC3CC(C(C(O3)C)O)(C)OC)C)OC4C(C(CC(O4)C)N(C)C)O)(C)O)C)NC(O2)COCCOC)C)(C)O
DB00955,441306,CCNC1CC(C(C(C1OC2C(C(C(CO2)(C)O)NC)O)O)OC3C(CC=C(O3)CN)N)N,441306,CCNC1CC(C(C(C1OC2C(C(C(CO2)(C)O)NC)O)O)OC3C(CC=C(O3)CN)N)N
DB00956,5284569,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4,5284569,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
DB00957,6540478,CCC12CCC3C(C1CCC2(C#C)OC(=O)C)CCC4=CC(=NO)CCC34,6540478,CCC12CCC3C(C1CCC2(C#C)OC(=O)C)CCC4=CC(=NO)CCC34
DB00958,38904,C1CC(C1)(C(=O)O)C(=O)O.N.N.[Pt],38904,C1CC(C1)(C(=O)O)C(=O)O.N.N.[Pt]
DB00959,6741,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,6741,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O
DB00960,4828,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,4828,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O
DB00961,4062,CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C,4062,CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C
DB00962,5719,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C,5719,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C
DB00963,60726,C1=CC(=C(C(=C1)CC(=O)O)N)C(=O)C2=CC=C(C=C2)Br,60726,C1=CC(=C(C(=C1)CC(=O)O)N)C(=O)C2=CC=C(C=C2)Br
DB00964,2216,C1CN=C(N1)NC2=C(C=C(C=C2Cl)N)Cl,2216,C1CN=C(N1)NC2=C(C=C(C=C2Cl)N)Cl
DB00966,65999,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C5=NC6=CC=CC=C6N5C)C,65999,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C5=NC6=CC=CC=C6N5C)C
DB00967,124087,C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4,124087,C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4
DB00968,38853,CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N,38853,CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N
DB00969,2099,CC1=C(N=CN1)CN2CCC3=C(C2=O)C4=CC=CC=C4N3C,2099,CC1=C(N=CN1)CN2CCC3=C(C2=O)C4=CC=CC=C4N3C
DB00970,457193,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C,457193,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C
DB00971,24011,S=[Se],24087,S=[Se]=S
DB00972,2267,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl,2267,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl
DB00973,150311,C1=CC(=CC=C1C2C(C(=O)N2C3=CC=C(C=C3)F)CCC(C4=CC=C(C=C4)F)O)O,150311,C1=CC(=CC=C1C2C(C(=O)N2C3=CC=C(C=C3)F)CCC(C4=CC=C(C=C4)F)O)O
DB00974,6049,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,6049,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O
DB00975,3108,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,3108,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO
DB00976,3002190,CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)C)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C,3002190,CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)C)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C
DB00977,5991,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O,5991,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O
DB00978,3948,CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O,3948,CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O
DB00979,2905,CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O,2905,CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O
DB00980,208902,CCC(=O)NCCC1CCC2=C1C3=C(C=C2)OCC3,208902,CCC(=O)NCCC1CCC2=C1C3=C(C=C2)OCC3
DB00981,5983,CC12CCN(C1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,5983,CC12CCN(C1N(C3=C2C=C(C=C3)OC(=O)NC)C)C
DB00982,5282379,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,5282379,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C
DB00983,3083544,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O,3410,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O
DB00984,229455,CC12CCC3C(C1CCC2OC(=O)CCC4=CC=CC=C4)CCC5=CC(=O)CCC35,229455,CC12CCC3C(C1CCC2OC(=O)CCC4=CC=CC=C4)CCC5=CC(=O)CCC35
DB00985,10660,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Cl.CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,441281,CN1C(=C2C(=NC(=N2)Cl)N(C1=O)C)[O-].C[NH+](C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
DB00986,3494,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C,9933193,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C
DB00987,6253,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O,6253,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O
DB00988,681,C1=CC(=C(C=C1CCN)O)O,681,C1=CC(=C(C=C1CCN)O)O
DB00989,77991,CCN(C)C(=O)OC1=CC=CC(=C1)C(C)N(C)C,77991,CCN(C)C(=O)OC1=CC=CC(=C1)C(C)N(C)C
DB00990,60198,CC12CCC3C(C1CCC2=O)CC(=C)C4=CC(=O)C=CC34C,60198,CC12CCC3C(C1CCC2=O)CC(=C)C4=CC(=O)C=CC34C
DB00991,4614,C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3,4614,C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3
DB00992,157922,COC(=O)CCC(=O)CN,157922,COC(=O)CCC(=O)CN
DB00993,2265,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],2265,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-]
DB00994,8378,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N,,
DB00995,70788951,CC[PH+](CC)CC.CC(=O)OCC1C(C(C(C(O1)[S-])OC(=O)C)OC(=O)C)OC(=O)C.[Au],70788951,CC[PH+](CC)CC.CC(=O)OCC1C(C(C(C(O1)[S-])OC(=O)C)OC(=O)C)OC(=O)C.[Au]
DB00996,3446,C1CCC(CC1)(CC(=O)O)CN,3446,C1CCC(CC1)(CC(=O)O)CN
DB00997,31703,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,31703,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O
DB00998,77992,CNC1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N,77992,CNC1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N
DB00999,3639,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,3639,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl
DB01000,19003,CC1(C(N2C(S1)C(C2=O)NC(=O)C3(CCCCC3)N)C(=O)O)C,19003,CC1(C(N2C(S1)C(C2=O)NC(=O)C3(CCCCC3)N)C(=O)O)C
DB01001,2083,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,2083,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O
DB01002,92253,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C,92253,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C
DB01003,2882,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O,2882,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O
DB01004,3454,C1=NC2=C(N1COC(CO)CO)NC(=NC2=O)N,3454,C1=NC2=C(N1COC(CO)CO)NC(=NC2=O)N
DB01005,3657,C(=O)(N)NO,3657,C(=O)(N)NO
DB01006,3902,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,3902,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3
DB01007,5482,C1=CC(=C(C=C1Cl)Cl)C(CN2C=CN=C2)OCC3=C(SC=C3)Cl,5482,C1=CC(=C(C=C1Cl)Cl)C(CN2C=CN=C2)OCC3=C(SC=C3)Cl
DB01008,2478,CS(=O)(=O)OCCCCOS(=O)(=O)C,2478,CS(=O)(=O)OCCCCOS(=O)(=O)C
DB01009,3825,CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)O,3825,CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)O
DB01010,3202,CC[N+](C)(C)C1=CC(=CC=C1)O,3202,CC[N+](C)(C)C1=CC(=CC=C1)O
DB01011,4174,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2,4174,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2
DB01012,156419,CC(C1=CC=CC2=CC=CC=C21)NCCCC3=CC(=CC=C3)C(F)(F)F,156419,CC(C1=CC=CC2=CC=CC=C21)NCCCC3=CC(=CC=C3)C(F)(F)F
DB01013,32798,CCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CCl,32798,CCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CCl
DB01014,6335412,C1=CC(=CC=C1C(=O)NCCC(=O)O)NN=C2C=CC(=O)C(=C2)C(=O)O,6335412,C1=CC(=CC=C1C(=O)NCCC(=O)O)NN=C2C=CC(=O)C(=C2)C(=O)O
DB01015,5329,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,5329,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N
DB01016,3488,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,3488,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3
DB01017,54675783,CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C,54675783,CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C
DB01018,3519,C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl,3519,C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl
DB01019,2370,CC(C[N+](C)(C)C)OC(=O)N,2370,CC(C[N+](C)(C)C)OC(=O)N
DB01020,27661,C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O,27661,C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O
DB01021,5560,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl,5560,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl
DB01022,5284607,CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C,5284607,CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C
DB01023,3333,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,3333,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C
DB01024,446541,CC1=C(C(=C(C2=C1COC2=O)O)CC=C(C)CCC(=O)O)OC,446541,CC1=C(C(=C(C2=C1COC2=O)O)CC=C(C)CCC(=O)O)OC
DB01025,2161,CC(C)C1=CC2=C(C=C1)OC3=NC(=C(C=C3C2=O)C(=O)O)N,2161,CC(C)C1=CC2=C(C=C1)OC3=NC(=C(C=C3C2=O)C(=O)O)N
DB01026,456201,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,3823,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl
DB01028,4116,COC(C(Cl)Cl)(F)F,4116,COC(C(Cl)Cl)(F)F
DB01029,3749,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,3749,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5
DB01030,60700,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=C(C5=C4)CN(C)C)O)O,60700,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=C(C5=C4)CN(C)C)O)O
DB01031,3284,C#CC1(CCCCC1)OC(=O)N,3284,C#CC1(CCCCC1)OC(=O)N
DB01032,4911,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,4911,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O
DB01033,667490,C1=NC2=C(N1)C(=S)N=CN2,667490,C1=NC2=C(N1)C(=S)N=CN2
DB01034,5282054,CC=CCC=CCCC(=O)C1C(O1)C(=O)N,28517,CC=CCC=CCCC(=O)C1C(O1)C(=O)N
DB01035,4913,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,4913,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N
DB01036,443879,CC1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2,443879,CC1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2
DB01037,26757,CC(CC1=CC=CC=C1)N(C)CC#C,26757,CC(CC1=CC=CC=C1)N(C)CC#C
DB01038,18104,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)CCO,18104,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)CCO
DB01039,3339,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,3339,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
DB01040,5494031,C1=CC(=C(N)N)C=CC1=CC=C2C=CC(=CC2=O)C(=N)N.C(CS(=O)(=O)O)O,16051924,C1=CC(=C(N)N)C=CC1=CC=C2C=CC(=CC2=O)C(=N)N.C(CS(=O)(=O)O)O.C(CS(=O)(=O)O)O
DB01041,5426,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,5426,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O
DB01042,460612,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,460612,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl
DB01043,4054,CC12CC3CC(C1)(CC(C3)(C2)N)C,4054,CC12CC3CC(C1)(CC(C3)(C2)N)C
